"unique_id","query"
"16873","Ninetales ex 151 186/165"
"16874","Jynx ex 151 191/165"
"16875","Psyduck 151 175/165"
"16876","Poliwhirl 151 176/165"
"16877","Tangela 151 178/165"
"16878","Charizard ex 151 183/165"
"16879","Blastoise ex 151 184/165"
"16880","Kangaskhan ex 151 190/165"
"16881","Daisy's Help 151 195/165"
"16882","Erika's Invitation 151 196/165"
"16883","Giovanni's Charisma 151 197/165"
"16884","Bill's Transfer 151 194/165"
"16885","Venusaur ex 151 198/165"
"16886","Charizard ex 151 199/165"
"16887","Blastoise ex 151 200/165"
"16888","Alakazam ex 151 201/165"
"16889","Switch 151 206/165"
"16890","Zapdos ex 151 202/165"
"16891","Erika's Invitation 151 203/165"
"16892","Giovanni's Charisma 151 204/165"
"16893","Mew ex 151 205/165"
"16894","Basic Psychic Energy 151 207/165"
"16895","Meowscarada ex Scarlet & Violet Black Star Promos 033/075"
"16896","Skeledirge ex Scarlet & Violet Black Star Promos 034/075"
"16897","Bulbasaur Scarlet & Violet Black Star Promos 046/075"
"16898","Charmander Scarlet & Violet Black Star Promos 047/075"
"16899","Mewtwo Scarlet & Violet Black Star Promos 052/075"
"16900","Squirtle Scarlet & Violet Black Star Promos 048/075"
"16901","Mew ex Scarlet & Violet Black Star Promos 053/075"
"16902","Greninja ex Scarlet & Violet Black Star Promos 054/075"
"16903","Pikachu Scarlet & Violet Black Star Promos 101/075"
"16904","Quaquaval ex Scarlet & Violet Black Star Promos 035/075"
"16905","Alakazam ex Scarlet & Violet Black Star Promos 050/075"
"16906","Kangaskhan ex Scarlet & Violet Black Star Promos 055/075"
"16907","Zapdos ex Scarlet & Violet Black Star Promos 049/075"
"16908","Snorlax Scarlet & Violet Black Star Promos 051/075"
"16909","Surskit Paradox Rift 001/182"
"16910","Masquerain Paradox Rift 002/182"
"16911","Froslass ex Paradox Rift 003/182"
"16912","Pansage Paradox Rift 004/182"
"16913","Simisage Paradox Rift 005/182"
"16914","Dwebble Paradox Rift 006/182"
"16915","Crustle Paradox Rift 007/182"
"16916","Bounsweet Paradox Rift 008/182"
"16917","Steenee Paradox Rift 009/182"
"16918","Blipbug Paradox Rift 010/182"
"16919","Dottler Paradox Rift 011/182"
"16920","Orbeetle Paradox Rift 012/182"
"16921","Nymble Paradox Rift 013/182"
"16922","Nymble Paradox Rift 014/182"
"16923","Toedscool Paradox Rift 015/182"
"16924","Toedscool Paradox Rift 016/182"
"16925","Toedscruel Paradox Rift 017/182"
"16926","Wo-Chien Paradox Rift 018/182"
"16927","Magby Paradox Rift 019/182"
"16928","Pansear Paradox Rift 020/182"
"16929","Simisear Paradox Rift 021/182"
"16930","Volcanion Paradox Rift 022/182"
"16931","Fuecoco Paradox Rift 023/182"
"16932","Crocalor Paradox Rift 024/182"
"16933","Charcadet Paradox Rift 025/182"
"16934","Charcadet Paradox Rift 026/182"
"16935","Armarouge ex Paradox Rift 027/182"
"16936","Iron Moth Paradox Rift 028/182"
"16937","Chi-Yu Paradox Rift 029/182"
"16938","Horsea Paradox Rift 030/182"
"16939","Seadra Paradox Rift 031/182"
"16940","Kingdra Paradox Rift 032/182"
"16941","Remoraid Paradox Rift 033/182"
"16942","Octillery Paradox Rift 034/182"
"16943","Feebas Paradox Rift 035/182"
"16944","Milotic Paradox Rift 036/182"
"16945","Snorunt Paradox Rift 037/182"
"16946","Garchomp ex Paradox Rift 038/182"
"16947","Mantyke Paradox Rift 039/182"
"16948","Palkia Paradox Rift 040/182"
"16949","Panpour Paradox Rift 041/182"
"16950","Simipour Paradox Rift 042/182"
"16951","Vanillite Paradox Rift 043/182"
"16952","Vanillish Paradox Rift 044/182"
"16953","Vanilluxe Paradox Rift 045/182"
"16954","Tsareena ex Paradox Rift 046/182"
"16955","Wimpod Paradox Rift 047/182"
"16956","Wimpod Paradox Rift 048/182"
"16957","Golisopod Paradox Rift 049/182"
"16958","Golisopod ex Paradox Rift 050/182"
"16959","Wiglett Paradox Rift 051/182"
"16960","Wiglett Paradox Rift 052/182"
"16961","Wugtrio Paradox Rift 053/182"
"16962","Veluza Paradox Rift 054/182"
"16963","Dondozo Paradox Rift 055/182"
"16964","Iron Bundle Paradox Rift 056/182"
"16965","Chien-Pao Paradox Rift 057/182"
"16966","Mewtwo ex Paradox Rift 058/182"
"16967","Elekid Paradox Rift 059/182"
"16968","Plusle Paradox Rift 060/182"
"16969","Minun Paradox Rift 061/182"
"16970","Blitzle Paradox Rift 062/182"
"16971","Zebstrika Paradox Rift 063/182"
"16972","Joltik Paradox Rift 064/182"
"16973","Galvantula Paradox Rift 065/182"
"16974","Zekrom Paradox Rift 066/182"
"16975","Oricorio Paradox Rift 067/182"
"16976","Tapu Koko ex Paradox Rift 068/182"
"16977","Toxel Paradox Rift 069/182"
"16978","Iron Hands ex Paradox Rift 070/182"
"16979","Natu Paradox Rift 071/182"
"16980","Xatu Paradox Rift 072/182"
"16981","Latios Paradox Rift 073/182"
"16982","Deoxys Paradox Rift 074/182"
"16983","Yamask Paradox Rift 075/182"
"16984","Cofagrigus ex Paradox Rift 076/182"
"16985","Pumpkaboo Paradox Rift 077/182"
"16986","Gourgeist Paradox Rift 078/182"
"16987","Flittle Paradox Rift 079/182"
"16988","Flittle Paradox Rift 080/182"
"16989","Espathra Paradox Rift 081/182"
"16990","Tinkatink Paradox Rift 082/182"
"16991","Tinkatink Paradox Rift 083/182"
"16992","Tinkatuff Paradox Rift 084/182"
"16993","Tinkaton Paradox Rift 085/182"
"16994","Scream Tail Paradox Rift 086/182"
"16995","Gimmighoul Paradox Rift 087/182"
"16996","Gimmighoul Paradox Rift 088/182"
"16997","Iron Valiant ex Paradox Rift 089/182"
"16998","Onix Paradox Rift 090/182"
"16999","Gligar Paradox Rift 091/182"
"17000","Gliscor Paradox Rift 092/182"
"17001","Groudon Paradox Rift 093/182"
"17002","Gible Paradox Rift 094/182"
"17003","Gabite Paradox Rift 095/182"
"17004","Mienfoo Paradox Rift 096/182"
"17005","Mienshao Paradox Rift 097/182"
"17006","Hoopa ex Paradox Rift 098/182"
"17007","Minior Paradox Rift 099/182"
"17008","Toxtricity ex Paradox Rift 100/182"
"17009","Nacli Paradox Rift 101/182"
"17010","Nacli Paradox Rift 102/182"
"17011","Naclstack Paradox Rift 103/182"
"17012","Garganacl Paradox Rift 104/182"
"17013","Klawf Paradox Rift 105/182"
"17014","Flamigo Paradox Rift 106/182"
"17015","Slither Wing Paradox Rift 107/182"
"17016","Sandy Shocks ex Paradox Rift 108/182"
"17017","Ting-Lu Paradox Rift 109/182"
"17018","Zubat Paradox Rift 110/182"
"17019","Golbat Paradox Rift 111/182"
"17020","Crobat Paradox Rift 112/182"
"17021","Absol Paradox Rift 113/182"
"17022","Purrloin Paradox Rift 114/182"
"17023","Liepard Paradox Rift 115/182"
"17024","Trubbish Paradox Rift 116/182"
"17025","Garbodor Paradox Rift 117/182"
"17026","Yveltal Paradox Rift 118/182"
"17027","Nickit Paradox Rift 119/182"
"17028","Thievul Paradox Rift 120/182"
"17029","Morpeko Paradox Rift 121/182"
"17030","Lokix Paradox Rift 122/182"
"17031","Brute Bonnet Paradox Rift 123/182"
"17032","Roaring Moon ex Paradox Rift 124/182"
"17033","Steelix Paradox Rift 125/182"
"17034","Jirachi Paradox Rift 126/182"
"17035","Ferroseed Paradox Rift 127/182"
"17036","Ferrothorn Paradox Rift 128/182"
"17037","Durant Paradox Rift 129/182"
"17038","Honedge Paradox Rift 130/182"
"17039","Honedge Paradox Rift 131/182"
"17040","Doublade Paradox Rift 132/182"
"17041","Doublade Paradox Rift 133/182"
"17042","Aegislash Paradox Rift 134/182"
"17043","Aegislash ex Paradox Rift 135/182"
"17044","Zacian Paradox Rift 136/182"
"17045","Skeledirge ex Paradox Rift 137/182"
"17046","Orthworm Paradox Rift 138/182"
"17047","Gholdengo ex Paradox Rift 139/182"
"17048","Altaria ex Paradox Rift 140/182"
"17049","Tatsugiri Paradox Rift 141/182"
"17050","Porygon Paradox Rift 142/182"
"17051","Porygon2 Paradox Rift 143/182"
"17052","Porygon-Z Paradox Rift 144/182"
"17053","Aipom Paradox Rift 145/182"
"17054","Ambipom Paradox Rift 146/182"
"17055","Miltank Paradox Rift 147/182"
"17056","Whismur Paradox Rift 148/182"
"17057","Loudred Paradox Rift 149/182"
"17058","Exploud Paradox Rift 150/182"
"17059","Spinda Paradox Rift 151/182"
"17060","Swablu Paradox Rift 152/182"
"17061","Tandemaus Paradox Rift 153/182"
"17062","Tandemaus Paradox Rift 154/182"
"17063","Maushold ex Paradox Rift 155/182"
"17064","Bombirdier ex Paradox Rift 156/182"
"17065","Cyclizar Paradox Rift 157/182"
"17066","Iron Jugulis Paradox Rift 158/182"
"17067","Ancient Booster Energy Capsule Paradox Rift 159/182"
"17068","Counter Catcher Paradox Rift 160/182"
"17069","Cursed Duster Paradox Rift 161/182"
"17070","Defiance Vest Paradox Rift 162/182"
"17071","Earthen Vessel Paradox Rift 163/182"
"17072","Future Booster Energy Capsule Paradox Rift 164/182"
"17073","Larry Paradox Rift 165/182"
"17074","Luxurious Cape Paradox Rift 166/182"
"17075","Mela Paradox Rift 167/182"
"17076","Norman Paradox Rift 168/182"
"17077","Parasol Lady Paradox Rift 169/182"
"17078","Professor Sada's Vitality Paradox Rift 170/182"
"17079","Professor Turo's Scenario Paradox Rift 171/182"
"17080","Rika Paradox Rift 172/182"
"17081","Roark Paradox Rift 173/182"
"17082","Shauntal Paradox Rift 174/182"
"17083","Snorlax Doll Paradox Rift 175/182"
"17084","Technical Machine: Blindside Paradox Rift 176/182"
"17085","Technical Machine: Devolution Paradox Rift 177/182"
"17086","Technical Machine: Evolution Paradox Rift 178/182"
"17087","Technical Machine: Turbo Energize Paradox Rift 179/182"
"17088","Techno Radar Paradox Rift 180/182"
"17089","Tulip Paradox Rift 181/182"
"17090","Medical Energy Paradox Rift 182/182"
"17091","Crustle Paradox Rift 183/182"
"17092","Dottler Paradox Rift 184/182"
"17093","Toedscruel Paradox Rift 185/182"
"17094","Magby Paradox Rift 186/182"
"17095","Iron Moth Paradox Rift 187/182"
"17096","Snorunt Paradox Rift 188/182"
"17097","Mantyke Paradox Rift 189/182"
"17098","Vanillish Paradox Rift 190/182"
"17099","Wimpod Paradox Rift 191/182"
"17100","Veluza Paradox Rift 192/182"
"17101","Plusle Paradox Rift 193/182"
"17102","Minun Paradox Rift 194/182"
"17103","Blitzle Paradox Rift 195/182"
"17104","Joltik Paradox Rift 196/182"
"17105","Espathra Paradox Rift 197/182"
"17106","Gimmighoul Paradox Rift 198/182"
"17107","Groudon Paradox Rift 199/182"
"17108","Mienshao Paradox Rift 200/182"
"17109","Minior Paradox Rift 201/182"
"17110","Garganacl Paradox Rift 202/182"
"17111","Slither Wing Paradox Rift 203/182"
"17112","Garbodor Paradox Rift 204/182"
"17113","Yveltal Paradox Rift 205/182"
"17114","Morpeko Paradox Rift 206/182"
"17115","Brute Bonnet Paradox Rift 207/182"
"17116","Steelix Paradox Rift 208/182"
"17117","Ferrothorn Paradox Rift 209/182"
"17118","Aegislash Paradox Rift 210/182"
"17119","Aipom Paradox Rift 211/182"
"17120","Loudred Paradox Rift 212/182"
"17121","Swablu Paradox Rift 213/182"
"17122","Porygon-Z Paradox Rift 214/182"
"17123","Cyclizar Paradox Rift 215/182"
"17124","Iron Jugulis Paradox Rift 216/182"
"17125","Froslass ex Paradox Rift 217/182"
"17126","Armarouge ex Paradox Rift 218/182"
"17127","Garchomp ex Paradox Rift 219/182"
"17128","Tsareena ex Paradox Rift 220/182"
"17129","Golisopod ex Paradox Rift 221/182"
"17130","Tapu Koko ex Paradox Rift 222/182"
"17131","Iron Hands ex Paradox Rift 223/182"
"17132","Cofagrigus ex Paradox Rift 224/182"
"17133","Iron Valiant ex Paradox Rift 225/182"
"17134","Hoopa ex Paradox Rift 226/182"
"17135","Toxtricity ex Paradox Rift 227/182"
"17136","Sandy Shocks ex Paradox Rift 228/182"
"17137","Roaring Moon ex Paradox Rift 229/182"
"17138","Aegislash ex Paradox Rift 230/182"
"17139","Gholdengo ex Paradox Rift 231/182"
"17140","Altaria ex Paradox Rift 232/182"
"17141","Maushold ex Paradox Rift 233/182"
"17142","Bombirdier ex Paradox Rift 234/182"
"17143","Larry Paradox Rift 235/182"
"17144","Mela Paradox Rift 236/182"
"17145","Norman Paradox Rift 237/182"
"17146","Parasol Lady Paradox Rift 238/182"
"17147","Professor Sada's Vitality Paradox Rift 239/182"
"17148","Professor Turo's Scenario Paradox Rift 240/182"
"17149","Rika Paradox Rift 241/182"
"17150","Roark Paradox Rift 242/182"
"17151","Shauntal Paradox Rift 243/182"
"17152","Tulip Paradox Rift 244/182"
"17153","Garchomp ex Paradox Rift 245/182"
"17154","Golisopod ex Paradox Rift 246/182"
"17155","Tapu Koko ex Paradox Rift 247/182"
"17156","Iron Hands ex Paradox Rift 248/182"
"17157","Iron Valiant ex Paradox Rift 249/182"
"17158","Sandy Shocks ex Paradox Rift 250/182"
"17159","Roaring Moon ex Paradox Rift 251/182"
"17160","Gholdengo ex Paradox Rift 252/182"
"17161","Altaria ex Paradox Rift 253/182"
"17162","Mela Paradox Rift 254/182"
"17163","Parasol Lady Paradox Rift 255/182"
"17164","Professor Sada's Vitality Paradox Rift 256/182"
"17165","Professor Turo's Scenario Paradox Rift 257/182"
"17166","Rika Paradox Rift 258/182"
"17167","Tulip Paradox Rift 259/182"
"17168","Garchomp ex Paradox Rift 260/182"
"17169","Iron Valiant ex Paradox Rift 261/182"
"17170","Roaring Moon ex Paradox Rift 262/182"
"17171","Beach Court Paradox Rift 263/182"
"17172","Counter Catcher Paradox Rift 264/182"
"17173","Luxurious Cape Paradox Rift 265/182"
"17174","Reversal Energy Paradox Rift 266/182"
"17175","Pineco Paldean Fates 001/091"
"17176","Forretress ex Paldean Fates 002/091"
"17177","Magmar Paldean Fates 009/091"
"17178","Maractus Paldean Fates 003/091"
"17179","Magmortar Paldean Fates 010/091"
"17180","Heat Rotom Paldean Fates 013/091"
"17181","Lapras Paldean Fates 016/091"
"17182","Pikachu Paldean Fates 018/091"
"17183","Camerupt Paldean Fates 012/091"
"17184","Charcadet Paldean Fates 014/091"
"17185","Kilowattrel Paldean Fates 022/091"
"17186","Exeggcute Paldean Fates 023/091"
"17187","Natu Paldean Fates 025/091"
"17188","Toedscool Paldean Fates 004/091"
"17189","Toedscruel ex Paldean Fates 005/091"
"17190","Espathra ex Paldean Fates 006/091"
"17191","Charmander Paldean Fates 007/091"
"17192","Frigibax Paldean Fates 017/091"
"17193","Raichu Paldean Fates 019/091"
"17194","Chinchou Paldean Fates 020/091"
"17195","Charmeleon Paldean Fates 008/091"
"17196","Numel Paldean Fates 011/091"
"17197","Armarouge Paldean Fates 015/091"
"17198","Lanturn Paldean Fates 021/091"
"17199","Exeggutor Paldean Fates 024/091"
"17200","Xatu Paldean Fates 026/091"
"17201","Gardevoir ex Paldean Fates 029/091"
"17202","Chimecho Paldean Fates 030/091"
"17203","Houndstone Paldean Fates 043/091"
"17204","Annihilape Paldean Fates 047/091"
"17205","Scraggy Paldean Fates 060/091"
"17206","Woobat Paldean Fates 032/091"
"17207","Lechonk Paldean Fates 071/091"
"17208","Electric Generator Paldean Fates 079/091"
"17209","Swoobat Paldean Fates 033/091"
"17210","Nest Ball Paldean Fates 084/091"
"17211","Dedenne Paldean Fates 036/091"
"17212","Paldean Student Paldean Fates 085/091"
"17213","Fidough Paldean Fates 038/091"
"17214","Paldean Student Paldean Fates 086/091"
"17215","Dachsbun Paldean Fates 039/091"
"17216","Technical Machine: Crisis Punch Paldean Fates 090/091"
"17217","Flittle Paldean Fates 041/091"
"17218","Ultra Ball Paldean Fates 091/091"
"17219","Gimmighoul Paldean Fates 044/091"
"17220","Scyther Paldean Fates 095/091"
"17221","Barboach Paldean Fates 050/091"
"17222","Pineco Paldean Fates 099/091"
"17223","Clobbopus Paldean Fates 051/091"
"17224","Snover Paldean Fates 100/091"
"17225","Grapploct Paldean Fates 052/091"
"17226","Abomasnow Paldean Fates 101/091"
"17227","Paldean Wooper Paldean Fates 058/091"
"17228","Varoom Paldean Fates 064/091"
"17229","Cyclizar Paldean Fates 070/091"
"17230","Oinkologne Paldean Fates 072/091"
"17231","Tandemaus Paldean Fates 073/091"
"17232","Clive Paldean Fates 078/091"
"17233","Nemona Paldean Fates 082/091"
"17234","Professor's Research Paldean Fates 087/091"
"17235","Professor's Research Paldean Fates 088/091"
"17236","Rare Candy Paldean Fates 089/091"
"17237","Gloom Paldean Fates 093/091"
"17238","Smoliv Paldean Fates 102/091"
"17239","Ralts Paldean Fates 027/091"
"17240","Mime Jr. Paldean Fates 031/091"
"17241","Cottonee Paldean Fates 034/091"
"17242","Ceruledge Paldean Fates 040/091"
"17243","Primeape Paldean Fates 046/091"
"17244","Donphan Paldean Fates 049/091"
"17245","Great Tusk ex Paldean Fates 053/091"
"17246","Scrafty Paldean Fates 061/091"
"17247","Revavroom Paldean Fates 065/091"
"17248","Noibat Paldean Fates 068/091"
"17249","Noivern ex Paldean Fates 069/091"
"17250","Artazon Paldean Fates 076/091"
"17251","Atticus Paldean Fates 077/091"
"17252","Oddish Paldean Fates 092/091"
"17253","Hoppip Paldean Fates 096/091"
"17254","Skiploom Paldean Fates 097/091"
"17255","Jumpluff Paldean Fates 098/091"
"17256","Dolliv Paldean Fates 103/091"
"17257","Arboliva Paldean Fates 104/091"
"17258","Kirlia Paldean Fates 028/091"
"17259","Whimsicott Paldean Fates 035/091"
"17260","Mimikyu Paldean Fates 037/091"
"17261","Greavard Paldean Fates 042/091"
"17262","Mankey Paldean Fates 045/091"
"17263","Phanpy Paldean Fates 048/091"
"17264","Charizard ex Paldean Fates 054/091"
"17265","Gastly Paldean Fates 055/091"
"17266","Haunter Paldean Fates 056/091"
"17267","Gengar Paldean Fates 057/091"
"17268","Paldean Clodsire ex Paldean Fates 059/091"
"17269","Maschiff Paldean Fates 062/091"
"17270","Mabosstiff Paldean Fates 063/091"
"17271","Iron Treads ex Paldean Fates 066/091"
"17272","Gholdengo Paldean Fates 067/091"
"17273","Maushold Paldean Fates 074/091"
"17274","Squawkabilly ex Paldean Fates 075/091"
"17275","Iono Paldean Fates 080/091"
"17276","Moonlit Hill Paldean Fates 081/091"
"17277","Nemona's Backpack Paldean Fates 083/091"
"17278","Vileplume Paldean Fates 094/091"
"17279","Charmander Paldean Fates 109/091"
"17280","Entei Paldean Fates 112/091"
"17281","Oricorio Paldean Fates 113/091"
"17282","Rellor Paldean Fates 108/091"
"17283","Charcadet Paldean Fates 114/091"
"17284","Armarouge Paldean Fates 115/091"
"17285","Slowpoke Paldean Fates 116/091"
"17286","Slowbro Paldean Fates 117/091"
"17287","Toedscool Paldean Fates 105/091"
"17288","Charmeleon Paldean Fates 110/091"
"17289","Paldean Tauros Paldean Fates 111/091"
"17290","Staryu Paldean Fates 118/091"
"17291","Capsakid Paldean Fates 106/091"
"17292","Scovillain Paldean Fates 107/091"
"17293","Starmie Paldean Fates 119/091"
"17294","Wugtrio Paldean Fates 122/091"
"17295","Palafin Paldean Fates 124/091"
"17296","Frigibax Paldean Fates 128/091"
"17297","Electrode Paldean Fates 134/091"
"17298","Luxio Paldean Fates 136/091"
"17299","Thundurus Paldean Fates 139/091"
"17300","Tatsugiri Paldean Fates 127/091"
"17301","Arctibax Paldean Fates 129/091"
"17302","Baxcalibur Paldean Fates 130/091"
"17303","Voltorb Paldean Fates 133/091"
"17304","Paldean Tauros Paldean Fates 120/091"
"17305","Veluza Paldean Fates 125/091"
"17306","Dondozo Paldean Fates 126/091"
"17307","Pikachu Paldean Fates 131/091"
"17308","Pachirisu Paldean Fates 138/091"
"17309","Wiglett Paldean Fates 121/091"
"17310","Finizen Paldean Fates 123/091"
"17311","Raichu Paldean Fates 132/091"
"17312","Shinx Paldean Fates 135/091"
"17313","Luxray Paldean Fates 137/091"
"17314","Pawmi Paldean Fates 142/091"
"17315","Pawmot Paldean Fates 144/091"
"17316","Wattrel Paldean Fates 145/091"
"17317","Toxtricity Paldean Fates 141/091"
"17318","Kilowattrel Paldean Fates 146/091"
"17319","Toxel Paldean Fates 140/091"
"17320","Pawmo Paldean Fates 143/091"
"17321","Wigglytuff Paldean Fates 147/091"
"17322","Abra Paldean Fates 148/091"
"17323","Natu Paldean Fates 151/091"
"17324","Xatu Paldean Fates 152/091"
"17325","Ralts Paldean Fates 153/091"
"17326","Kirlia Paldean Fates 154/091"
"17327","Drifloon Paldean Fates 155/091"
"17328","Drifblim Paldean Fates 156/091"
